datetime,height
2024-06-15 07:56:00,-0.23826905
2024-06-15 07:57:00,-0.23592535
2024-06-15 07:58:00,-0.23356615
2024-06-15 07:59:00,-0.23119158
2024-06-15 08:00:00,-0.22880179
2024-06-15 08:01:00,-0.22639692
2024-06-15 08:02:00,-0.22397716
2024-06-15 08:03:00,-0.22154264
2024-06-15 08:04:00,-0.21909355
2024-06-15 08:05:00,-0.21663004
2024-06-15 08:06:00,-0.21415226
2024-06-15 08:07:00,-0.21166039
2024-06-15 08:08:00,-0.20915455
2024-06-15 08:09:00,-0.20663495
2024-06-15 08:10:00,-0.20410176
2024-06-15 08:11:00,-0.20155512
2024-06-15 08:12:00,-0.19899519
2024-06-15 08:13:00,-0.19642217
2024-06-15 08:14:00,-0.19383621
2024-06-15 08:15:00,-0.19123746
2024-06-15 08:16:00,-0.18862614
2024-06-15 08:17:00,-0.18600237
2024-06-15 08:18:00,-0.18336636
2024-06-15 08:19:00,-0.18071824
2024-06-15 08:20:00,-0.17805824
2024-06-15 08:21:00,-0.1753865
2024-06-15 08:22:00,-0.17270319
2024-06-15 08:23:00,-0.17000851
2024-06-15 08:24:00,-0.16730261
2024-06-15 08:25:00,-0.16458566
2024-06-15 08:26:00,-0.16185789
2024-06-15 08:27:00,-0.15911943
2024-06-15 08:28:00,-0.15637048
2024-06-15 08:29:00,-0.15361121
2024-06-15 08:30:00,-0.15084182
2024-06-15 08:31:00,-0.14806245
2024-06-15 08:32:00,-0.14527334
2024-06-15 08:33:00,-0.14247464
2024-06-15 08:34:00,-0.13966651
2024-06-15 08:35:00,-0.13684918
2024-06-15 08:36:00,-0.1340228
2024-06-15 08:37:00,-0.13118757
2024-06-15 08:38:00,-0.12834367
2024-06-15 08:39:00,-0.1254913
2024-06-15 08:40:00,-0.12263064
2024-06-15 08:41:00,-0.11976187
2024-06-15 08:42:00,-0.11688518
2024-06-15 08:43:00,-0.11400075
2024-06-15 08:44:00,-0.11110878
2024-06-15 08:45:00,-0.10820946
2024-06-15 08:46:00,-0.105302975
2024-06-15 08:47:00,-0.102389514
2024-06-15 08:48:00,-0.099469274
2024-06-15 08:49:00,-0.09654243
2024-06-15 08:50:00,-0.09360919
2024-06-15 08:51:00,-0.09066974
2024-06-15 08:52:00,-0.087724276
2024-06-15 08:53:00,-0.084772974
2024-06-15 08:54:00,-0.081816055
2024-06-15 08:55:00,-0.07885368
2024-06-15 08:56:00,-0.07588606
2024-06-15 08:57:00,-0.07291339
2024-06-15 08:58:00,-0.06993586
2024-06-15 08:59:00,-0.06695367
2024-06-15 09:00:00,-0.063967
2024-06-15 09:01:00,-0.060976047
2024-06-15 09:02:00,-0.057981018
2024-06-15 09:03:00,-0.054982103
2024-06-15 09:04:00,-0.051979497
2024-06-15 09:05:00,-0.048973393
2024-06-15 09:06:00,-0.045963988
2024-06-15 09:07:00,-0.042951483
2024-06-15 09:08:00,-0.03993607
2024-06-15 09:09:00,-0.03691794
2024-06-15 09:10:00,-0.033897296
2024-06-15 09:11:00,-0.030874336
2024-06-15 09:12:00,-0.027849251
2024-06-15 09:13:00,-0.024822243
2024-06-15 09:14:00,-0.021793503
2024-06-15 09:15:00,-0.018763233
2024-06-15 09:16:00,-0.015731627
2024-06-15 09:17:00,-0.012698885
2024-06-15 09:18:00,-0.0096652005
2024-06-15 09:19:00,-0.0066307737
2024-06-15 09:20:00,-0.003595799
2024-06-15 09:21:00,-0.000560475
2024-06-15 09:22:00,0.0024750016
2024-06-15 09:23:00,0.005510434
2024-06-15 09:24:00,0.008545625
2024-06-15 09:25:00,0.011580377
2024-06-15 09:26:00,0.014614494
2024-06-15 09:27:00,0.017647779
2024-06-15 09:28:00,0.020680035
2024-06-15 09:29:00,0.023711067
2024-06-15 09:30:00,0.026740676
2024-06-15 09:31:00,0.029768668
2024-06-15 09:32:00,0.032794844
2024-06-15 09:33:00,0.03581901
2024-06-15 09:34:00,0.038840972
2024-06-15 09:35:00,0.041860532
2024-06-15 09:36:00,0.044877496
2024-06-15 09:37:00,0.047891665
2024-06-15 09:38:00,0.050902847
2024-06-15 09:39:00,0.053910848
2024-06-15 09:40:00,0.05691547
2024-06-15 09:41:00,0.05991652
2024-06-15 09:42:00,0.062913805
2024-06-15 09:43:00,0.065907136
2024-06-15 09:44:00,0.068896316
2024-06-15 09:45:00,0.071881145
2024-06-15 09:46:00,0.07486143
2024-06-15 09:47:00,0.077837
2024-06-15 09:48:00,0.080807626
2024-06-15 09:49:00,0.08377316
2024-06-15 09:50:00,0.08673337
2024-06-15 09:51:00,0.08968809
2024-06-15 09:52:00,0.09263712
2024-06-15 09:53:00,0.09558028
2024-06-15 09:54:00,0.09851736
2024-06-15 09:55:00,0.10144819
2024-06-15 09:56:00,0.104372576
2024-06-15 09:57:00,0.10729033
2024-06-15 09:58:00,0.110201254
2024-06-15 09:59:00,0.11310516
2024-06-15 10:00:00,0.11600188
2024-06-15 10:01:00,0.11889122
2024-06-15 10:02:00,0.12177298
2024-06-15 10:03:00,0.124647
2024-06-15 10:04:00,0.12751307
2024-06-15 10:05:00,0.130371
2024-06-15 10:06:00,0.13322064
2024-06-15 10:07:00,0.13606179
2024-06-15 10:08:00,0.13889426
2024-06-15 10:09:00,0.14171787
2024-06-15 10:10:00,0.14453244
2024-06-15 10:11:00,0.1473378
2024-06-15 10:12:00,0.15013376
2024-06-15 10:13:00,0.15292014
2024-06-15 10:14:00,0.15569676
2024-06-15 10:15:00,0.15846343
2024-06-15 10:16:00,0.16122001
2024-06-15 10:17:00,0.1639663
2024-06-15 10:18:00,0.16670212
2024-06-15 10:19:00,0.16942728
2024-06-15 10:20:00,0.17214163
2024-06-15 10:21:00,0.174845
2024-06-15 10:22:00,0.17753719
2024-06-15 10:23:00,0.18021804
2024-06-15 10:24:00,0.1828874
2024-06-15 10:25:00,0.18554509
2024-06-15 10:26:00,0.18819089
2024-06-15 10:27:00,0.1908247
2024-06-15 10:28:00,0.19344631
2024-06-15 10:29:00,0.19605559
2024-06-15 10:30:00,0.19865231
2024-06-15 10:31:00,0.20123637
2024-06-15 10:32:00,0.20380755
2024-06-15 10:33:00,0.20636572
2024-06-15 10:34:00,0.20891072
2024-06-15 10:35:00,0.21144235
2024-06-15 10:36:00,0.2139605
2024-06-15 10:37:00,0.21646495
2024-06-15 10:38:00,0.21895559
2024-06-15 10:39:00,0.22143225
2024-06-15 10:40:00,0.22389475
2024-06-15 10:41:00,0.22634295
2024-06-15 10:42:00,0.22877671
2024-06-15 10:43:00,0.23119584
2024-06-15 10:44:00,0.23360018
2024-06-15 10:45:00,0.23598963
2024-06-15 10:46:00,0.238364
2024-06-15 10:47:00,0.24072312
2024-06-15 10:48:00,0.24306688
2024-06-15 10:49:00,0.24539511
2024-06-15 10:50:00,0.24770766
2024-06-15 10:51:00,0.2500044
2024-06-15 10:52:00,0.25228518
2024-06-15 10:53:00,0.25454986
2024-06-15 10:54:00,0.25679824
2024-06-15 10:55:00,0.25903022
2024-06-15 10:56:00,0.2612457
2024-06-15 10:57:00,0.26344445
2024-06-15 10:58:00,0.2656264
2024-06-15 10:59:00,0.2677914
2024-06-15 11:00:00,0.26993927
2024-06-15 11:01:00,0.27206993
2024-06-15 11:02:00,0.27418318
2024-06-15 11:03:00,0.27627897
2024-06-15 11:04:00,0.27835712
2024-06-15 11:05:00,0.28041747
2024-06-15 11:06:00,0.2824599
2024-06-15 11:07:00,0.28448436
2024-06-15 11:08:00,0.28649062
2024-06-15 11:09:00,0.2884786
2024-06-15 11:10:00,0.29044816
2024-06-15 11:11:00,0.2923992
2024-06-15 11:12:00,0.29433158
2024-06-15 11:13:00,0.29624516
2024-06-15 11:14:00,0.29813984
2024-06-15 11:15:00,0.30001548
2024-06-15 11:16:00,0.301872
2024-06-15 11:17:00,0.30370924
2024-06-15 11:18:00,0.30552712
2024-06-15 11:19:00,0.30732548
2024-06-15 11:20:00,0.30910426
2024-06-15 11:21:00,0.31086332
2024-06-15 11:22:00,0.31260255
2024-06-15 11:23:00,0.31432182
2024-06-15 11:24:00,0.31602108
2024-06-15 11:25:00,0.31770015
2024-06-15 11:26:00,0.31935897
2024-06-15 11:27:00,0.32099742
2024-06-15 11:28:00,0.32261544
2024-06-15 11:29:00,0.32421285
2024-06-15 11:30:00,0.3257896
2024-06-15 11:31:00,0.32734558
2024-06-15 11:32:00,0.3288807
2024-06-15 11:33:00,0.33039483
2024-06-15 11:34:00,0.33188793
2024-06-15 11:35:00,0.33335987
2024-06-15 11:36:00,0.33481055
2024-06-15 11:37:00,0.3362399
2024-06-15 11:38:00,0.33764783
2024-06-15 11:39:00,0.33903423
2024-06-15 11:40:00,0.34039906
2024-06-15 11:41:00,0.34174222
2024-06-15 11:42:00,0.34306353
2024-06-15 11:43:00,0.34436306
2024-06-15 11:44:00,0.34564063
2024-06-15 11:45:00,0.3468962
2024-06-15 11:46:00,0.34812966
2024-06-15 11:47:00,0.34934098
2024-06-15 11:48:00,0.35053006
2024-06-15 11:49:00,0.3516968
2024-06-15 11:50:00,0.35284114
2024-06-15 11:51:00,0.35396305
2024-06-15 11:52:00,0.3550624
2024-06-15 11:53:00,0.35613918
2024-06-15 11:54:00,0.3571933
2024-06-15 11:55:00,0.35822463
2024-06-15 11:56:00,0.35923326
2024-06-15 11:57:00,0.36021897
2024-06-15 11:58:00,0.3611818
2024-06-15 11:59:00,0.3621216
2024-06-15 12:00:00,0.36303845
2024-06-15 12:01:00,0.3639322
2024-06-15 12:02:00,0.36480275
2024-06-15 12:03:00,0.36565015
2024-06-15 12:04:00,0.3664743
2024-06-15 12:05:00,0.36727515
2024-06-15 12:06:00,0.36805263
2024-06-15 12:07:00,0.36880675
2024-06-15 12:08:00,0.36953744
2024-06-15 12:09:00,0.37024462
2024-06-15 12:10:00,0.37092832
2024-06-15 12:11:00,0.37158844
2024-06-15 12:12:00,0.37222493
2024-06-15 12:13:00,0.37283778
2024-06-15 12:14:00,0.373427
2024-06-15 12:15:00,0.3739925
2024-06-15 12:16:00,0.37453422
2024-06-15 12:17:00,0.37505218
2024-06-15 12:18:00,0.37554637
2024-06-15 12:19:00,0.3760167
2024-06-15 12:20:00,0.37646317
2024-06-15 12:21:00,0.37688577
2024-06-15 12:22:00,0.37728447
2024-06-15 12:23:00,0.37765923
2024-06-15 12:24:00,0.37801003
2024-06-15 12:25:00,0.37833688
2024-06-15 12:26:00,0.37863973
2024-06-15 12:27:00,0.37891856
2024-06-15 12:28:00,0.3791734
2024-06-15 12:29:00,0.37940422
2024-06-15 12:30:00,0.379611
2024-06-15 12:31:00,0.37979373
2024-06-15 12:32:00,0.3799524
2024-06-15 12:33:00,0.38008702
2024-06-15 12:34:00,0.38019755
2024-06-15 12:35:00,0.38028404
2024-06-15 12:36:00,0.38034645
2024-06-15 12:37:00,0.38038483
2024-06-15 12:38:00,0.3803991
2024-06-15 12:39:00,0.38038933
2024-06-15 12:40:00,0.38035548
2024-06-15 12:41:00,0.38029757
2024-06-15 12:42:00,0.38021567
2024-06-15 12:43:00,0.3801097
2024-06-15 12:44:00,0.37997973
2024-06-15 12:45:00,0.37982574
2024-06-15 12:46:00,0.3796478
2024-06-15 12:47:00,0.37944585
2024-06-15 12:48:00,0.3792199
2024-06-15 12:49:00,0.37897006
2024-06-15 12:50:00,0.3786963
2024-06-15 12:51:00,0.37839866
2024-06-15 12:52:00,0.37807712
2024-06-15 12:53:00,0.37773177
2024-06-15 12:54:00,0.3773626
2024-06-15 12:55:00,0.3769696
2024-06-15 12:56:00,0.37655288
2024-06-15 12:57:00,0.3761125
2024-06-15 12:58:00,0.37564835
2024-06-15 12:59:00,0.37516057
2024-06-15 13:00:00,0.37464917
2024-06-15 13:01:00,0.3741142
2024-06-15 13:02:00,0.3735557
2024-06-15 13:03:00,0.3729737
2024-06-15 13:04:00,0.37236825
2024-06-15 13:05:00,0.3717394
2024-06-15 13:06:00,0.3710872
2024-06-15 13:07:00,0.3704117
2024-06-15 13:08:00,0.36971292
2024-06-15 13:09:00,0.36899093
2024-06-15 13:10:00,0.36824578
2024-06-15 13:11:00,0.36747757
2024-06-15 13:12:00,0.36668628
2024-06-15 13:13:00,0.365872
2024-06-15 13:14:00,0.36503482
2024-06-15 13:15:00,0.36417475
2024-06-15 13:16:00,0.36329192
2024-06-15 13:17:00,0.36238632
2024-06-15 13:18:00,0.36145806
2024-06-15 13:19:00,0.3605072
2024-06-15 13:20:00,0.35953382
2024-06-15 13:21:00,0.35853794
2024-06-15 13:22:00,0.3575197
2024-06-15 13:23:00,0.3564791
2024-06-15 13:24:00,0.35541627
2024-06-15 13:25:00,0.35433128
2024-06-15 13:26:00,0.3532242
2024-06-15 13:27:00,0.3520951
2024-06-15 13:28:00,0.35094407
2024-06-15 13:29:00,0.3497712
2024-06-15 13:30:00,0.34857655
2024-06-15 13:31:00,0.34736022
2024-06-15 13:32:00,0.34612232
2024-06-15 13:33:00,0.34486294
2024-06-15 13:34:00,0.34358212
2024-06-15 13:35:00,0.34227997
2024-06-15 13:36:00,0.3409566
2024-06-15 13:37:00,0.3396121
2024-06-15 13:38:00,0.33824652
2024-06-15 13:39:00,0.3368601
2024-06-15 13:40:00,0.33545277
2024-06-15 13:41:00,0.3340247
2024-06-15 13:42:00,0.33257598
2024-06-15 13:43:00,0.33110675
2024-06-15 13:44:00,0.32961708
2024-06-15 13:45:00,0.32810712
2024-06-15 13:46:00,0.3265769
2024-06-15 13:47:00,0.32502654
2024-06-15 13:48:00,0.32345623
2024-06-15 13:49:00,0.32186604
2024-06-15 13:50:00,0.32025608
2024-06-15 13:51:00,0.31862643
2024-06-15 13:52:00,0.31697726
2024-06-15 13:53:00,0.31530866
2024-06-15 13:54:00,0.31362072
2024-06-15 13:55:00,0.3119136
2024-06-15 13:56:00,0.31018746
2024-06-15 13:57:00,0.30844235
2024-06-15 13:58:00,0.3066784
2024-06-15 13:59:00,0.3048958
2024-06-15 14:00:00,0.30309457
2024-06-15 14:01:00,0.30127496
2024-06-15 14:02:00,0.29943702
2024-06-15 14:03:00,0.29758087
2024-06-15 14:04:00,0.29570672
2024-06-15 14:05:00,0.29381463
2024-06-15 14:06:00,0.29190475
2024-06-15 14:07:00,0.28997722
2024-06-15 14:08:00,0.2880322
2024-06-15 14:09:00,0.2860698
2024-06-15 14:10:00,0.2840902
2024-06-15 14:11:00,0.2820935
2024-06-15 14:12:00,0.2800798
2024-06-15 14:13:00,0.27804935
2024-06-15 14:14:00,0.27600223
2024-06-15 14:15:00,0.2739386
2024-06-15 14:16:00,0.27185857
2024-06-15 14:17:00,0.26976234
2024-06-15 14:18:00,0.26765004
2024-06-15 14:19:00,0.26552182
2024-06-15 14:20:00,0.26337785
2024-06-15 14:21:00,0.26121822
2024-06-15 14:22:00,0.25904313
2024-06-15 14:23:00,0.25685275
2024-06-15 14:24:00,0.25464723
2024-06-15 14:25:00,0.25242668
2024-06-15 14:26:00,0.2501913
2024-06-15 14:27:00,0.24794127
2024-06-15 14:28:00,0.2456767
2024-06-15 14:29:00,0.24339776
2024-06-15 14:30:00,0.24110462
2024-06-15 14:31:00,0.23879746
2024-06-15 14:32:00,0.23647642
2024-06-15 14:33:00,0.23414169
2024-06-15 14:34:00,0.23179342
2024-06-15 14:35:00,0.22943178
2024-06-15 14:36:00,0.22705694
2024-06-15 14:37:00,0.22466905
2024-06-15 14:38:00,0.22226833
2024-06-15 14:39:00,0.2198549
2024-06-15 14:40:00,0.21742895
2024-06-15 14:41:00,0.21499066
2024-06-15 14:42:00,0.2125402
2024-06-15 14:43:00,0.21007772
2024-06-15 14:44:00,0.20760345
2024-06-15 14:45:00,0.20511752
2024-06-15 14:46:00,0.20262012
2024-06-15 14:47:00,0.20011145
2024-06-15 14:48:00,0.19759165
2024-06-15 14:49:00,0.19506092
2024-06-15 14:50:00,0.19251944
2024-06-15 14:51:00,0.18996741
2024-06-15 14:52:00,0.18740498
2024-06-15 14:53:00,0.18483235
2024-06-15 14:54:00,0.18224968
2024-06-15 14:55:00,0.1796572
2024-06-15 14:56:00,0.17705508
2024-06-15 14:57:00,0.17444347
2024-06-15 14:58:00,0.17182261
2024-06-15 14:59:00,0.16919264
2024-06-15 15:00:00,0.16655378
2024-06-15 15:01:00,0.16390622
2024-06-15 15:02:00,0.16125011
2024-06-15 15:03:00,0.1585857
2024-06-15 15:04:00,0.15591313
2024-06-15 15:05:00,0.15323262
2024-06-15 15:06:00,0.15054435
2024-06-15 15:07:00,0.14784852
2024-06-15 15:08:00,0.1451453
2024-06-15 15:09:00,0.14243491
2024-06-15 15:10:00,0.13971755
2024-06-15 15:11:00,0.1369934
2024-06-15 15:12:00,0.13426264
2024-06-15 15:13:00,0.13152549
2024-06-15 15:14:00,0.12878214
2024-06-15 15:15:00,0.12603278
2024-06-15 15:16:00,0.12327763
2024-06-15 15:17:00,0.12051687
2024-06-15 15:18:00,0.11775068
2024-06-15 15:19:00,0.11497929
2024-06-15 15:20:00,0.11220288
2024-06-15 15:21:00,0.10942166
2024-06-15 15:22:00,0.10663583
2024-06-15 15:23:00,0.10384559
2024-06-15 15:24:00,0.10105112
2024-06-15 15:25:00,0.09825265
2024-06-15 15:26:00,0.095450364
2024-06-15 15:27:00,0.092644475
2024-06-15 15:28:00,0.089835174
2024-06-15 15:29:00,0.08702267
2024-06-15 15:30:00,0.084207155
2024-06-15 15:31:00,0.081388846
2024-06-15 15:32:00,0.07856794
2024-06-15 15:33:00,0.07574464
2024-06-15 15:34:00,0.07291914
2024-06-15 15:35:00,0.07009165
2024-06-15 15:36:00,0.06726239
2024-06-15 15:37:00,0.06443154
2024-06-15 15:38:00,0.06159931
2024-06-15 15:39:00,0.05876591
2024-06-15 15:40:00,0.055931546
2024-06-15 15:41:00,0.053096414
2024-06-15 15:42:00,0.05026072
2024-06-15 15:43:00,0.04742467
2024-06-15 15:44:00,0.04458847
2024-06-15 15:45:00,0.041752324
2024-06-15 15:46:00,0.038916435
2024-06-15 15:47:00,0.03608101
2024-06-15 15:48:00,0.03324625
2024-06-15 15:49:00,0.03041236
2024-06-15 15:50:00,0.027579546
2024-06-15 15:51:00,0.024748012
2024-06-15 15:52:00,0.021917963
2024-06-15 15:53:00,0.019089604
2024-06-15 15:54:00,0.016263137
2024-06-15 15:55:00,0.013438766
2024-06-15 15:56:00,0.010616697
2024-06-15 15:57:00,0.0077971313
2024-06-15 15:58:00,0.004980275
2024-06-15 15:59:00,0.0021663294
2024-06-15 16:00:00,-0.0006445015
2024-06-15 16:01:00,-0.0034520144
2024-06-15 16:02:00,-0.006256007
2024-06-15 16:03:00,-0.009056276
2024-06-15 16:04:00,-0.011852619
2024-06-15 16:05:00,-0.014644836
2024-06-15 16:06:00,-0.017432723
2024-06-15 16:07:00,-0.020216081
2024-06-15 16:08:00,-0.022994705
2024-06-15 16:09:00,-0.025768397
2024-06-15 16:10:00,-0.028536957
2024-06-15 16:11:00,-0.031300183
2024-06-15 16:12:00,-0.034057874
2024-06-15 16:13:00,-0.036809836
2024-06-15 16:14:00,-0.039555866
2024-06-15 16:15:00,-0.042295765
2024-06-15 16:16:00,-0.04502934
2024-06-15 16:17:00,-0.047756385
2024-06-15 16:18:00,-0.050476715
2024-06-15 16:19:00,-0.053190116
2024-06-15 16:20:00,-0.055896413
2024-06-15 16:21:00,-0.05859539
2024-06-15 16:22:00,-0.061286863
2024-06-15 16:23:00,-0.06397064
2024-06-15 16:24:00,-0.06664652
2024-06-15 16:25:00,-0.06931431
2024-06-15 16:26:00,-0.07197382
2024-06-15 16:27:00,-0.07462486
2024-06-15 16:28:00,-0.07726723
2024-06-15 16:29:00,-0.07990075
2024-06-15 16:30:00,-0.082525216
2024-06-15 16:31:00,-0.08514046
2024-06-15 16:32:00,-0.08774627
2024-06-15 16:33:00,-0.09034246
2024-06-15 16:34:00,-0.09292886
2024-06-15 16:35:00,-0.09550527
2024-06-15 16:36:00,-0.09807151
2024-06-15 16:37:00,-0.100627385
2024-06-15 16:38:00,-0.10317272
2024-06-15 16:39:00,-0.10570732
2024-06-15 16:40:00,-0.10823102
2024-06-15 16:41:00,-0.11074363
2024-06-15 16:42:00,-0.11324495
2024-06-15 16:43:00,-0.11573482
2024-06-15 16:44:00,-0.11821307
2024-06-15 16:45:00,-0.12067949
2024-06-15 16:46:00,-0.12313393
2024-06-15 16:47:00,-0.1255762
2024-06-15 16:48:00,-0.12800612
2024-06-15 16:49:00,-0.13042352
2024-06-15 16:50:00,-0.13282822
2024-06-15 16:51:00,-0.13522007
2024-06-15 16:52:00,-0.13759887
2024-06-15 16:53:00,-0.13996446
2024-06-15 16:54:00,-0.14231667
2024-06-15 16:55:00,-0.14465532
2024-06-15 16:56:00,-0.14698026
2024-06-15 16:57:00,-0.1492913
2024-06-15 16:58:00,-0.15158829
2024-06-15 16:59:00,-0.15387107
2024-06-15 17:00:00,-0.15613946
2024-06-15 17:01:00,-0.15839331
2024-06-15 17:02:00,-0.16063243
2024-06-15 17:03:00,-0.16285671
2024-06-15 17:04:00,-0.16506596
2024-06-15 17:05:00,-0.16725999
2024-06-15 17:06:00,-0.1694387
2024-06-15 17:07:00,-0.1716019
2024-06-15 17:08:00,-0.17374945
2024-06-15 17:09:00,-0.17588118
2024-06-15 17:10:00,-0.17799693
2024-06-15 17:11:00,-0.18009658
2024-06-15 17:12:00,-0.18217997
2024-06-15 17:13:00,-0.18424694
2024-06-15 17:14:00,-0.18629734
2024-06-15 17:15:00,-0.18833104
2024-06-15 17:16:00,-0.19034787
2024-06-15 17:17:00,-0.1923477
2024-06-15 17:18:00,-0.19433041
2024-06-15 17:19:00,-0.1962958
2024-06-15 17:20:00,-0.1982438
2024-06-15 17:21:00,-0.2001742
2024-06-15 17:22:00,-0.20208691
2024-06-15 17:23:00,-0.20398179
2024-06-15 17:24:00,-0.20585869
2024-06-15 17:25:00,-0.20771748
2024-06-15 17:26:00,-0.20955803
2024-06-15 17:27:00,-0.21138021
2024-06-15 17:28:00,-0.2131839
2024-06-15 17:29:00,-0.21496895
2024-06-15 17:30:00,-0.21673524
2024-06-15 17:31:00,-0.21848267
2024-06-15 17:32:00,-0.22021109
2024-06-15 17:33:00,-0.22192036
2024-06-15 17:34:00,-0.2236104
2024-06-15 17:35:00,-0.22528109
2024-06-15 17:36:00,-0.22693226
2024-06-15 17:37:00,-0.22856385
2024-06-15 17:38:00,-0.23017572
2024-06-15 17:39:00,-0.23176774
2024-06-15 17:40:00,-0.23333985
2024-06-15 17:41:00,-0.23489189
2024-06-15 17:42:00,-0.23642378
2024-06-15 17:43:00,-0.2379354
2024-06-15 17:44:00,-0.23942661
2024-06-15 17:45:00,-0.24089737
2024-06-15 17:46:00,-0.24234754
2024-06-15 17:47:00,-0.24377702
2024-06-15 17:48:00,-0.24518573
2024-06-15 17:49:00,-0.24657357
2024-06-15 17:50:00,-0.2479404
2024-06-15 17:51:00,-0.24928617
2024-06-15 17:52:00,-0.25061077
2024-06-15 17:53:00,-0.2519141
2024-06-15 17:54:00,-0.25319612
2024-06-15 17:55:00,-0.25445667
2024-06-15 17:56:00,-0.2556957
2024-06-15 17:57:00,-0.25691313
2024-06-15 17:58:00,-0.25810885
2024-06-15 17:59:00,-0.2592828
2024-06-15 18:00:00,-0.2604349
2024-06-15 18:01:00,-0.2615651
2024-06-15 18:02:00,-0.26267323
2024-06-15 18:03:00,-0.2637593
2024-06-15 18:04:00,-0.2648232
2024-06-15 18:05:00,-0.26586488
2024-06-15 18:06:00,-0.26688424
2024-06-15 18:07:00,-0.2678812
2024-06-15 18:08:00,-0.26885578
2024-06-15 18:09:00,-0.26980785
2024-06-15 18:10:00,-0.27073732
2024-06-15 18:11:00,-0.2716442
2024-06-15 18:12:00,-0.27252835
2024-06-15 18:13:00,-0.2733898
2024-06-15 18:14:00,-0.2742284
2024-06-15 18:15:00,-0.27504417
2024-06-15 18:16:00,-0.27583703
2024-06-15 18:17:00,-0.27660692
2024-06-15 18:18:00,-0.27735376
2024-06-15 18:19:00,-0.27807757
2024-06-15 18:20:00,-0.27877828
2024-06-15 18:21:00,-0.27945584
2024-06-15 18:22:00,-0.28011018
2024-06-15 18:23:00,-0.2807413
2024-06-15 18:24:00,-0.28134915
2024-06-15 18:25:00,-0.2819337
2024-06-15 18:26:00,-0.2824949
2024-06-15 18:27:00,-0.28303272
2024-06-15 18:28:00,-0.2835471
2024-06-15 18:29:00,-0.28403804
2024-06-15 18:30:00,-0.28450552
2024-06-15 18:31:00,-0.28494948
2024-06-15 18:32:00,-0.28536996
2024-06-15 18:33:00,-0.28576684
2024-06-15 18:34:00,-0.28614017
2024-06-15 18:35:00,-0.28648993
2024-06-15 18:36:00,-0.28681606
2024-06-15 18:37:00,-0.28711858
2024-06-15 18:38:00,-0.28739747
2024-06-15 18:39:00,-0.2876527
2024-06-15 18:40:00,-0.28788427
2024-06-15 18:41:00,-0.28809217
2024-06-15 18:42:00,-0.28827637
2024-06-15 18:43:00,-0.28843692
2024-06-15 18:44:00,-0.28857377
2024-06-15 18:45:00,-0.28868693
2024-06-15 18:46:00,-0.28877643
2024-06-15 18:47:00,-0.2888422
2024-06-15 18:48:00,-0.2888843
2024-06-15 18:49:00,-0.28890273
2024-06-15 18:50:00,-0.2888975
2024-06-15 18:51:00,-0.2888686
2024-06-15 18:52:00,-0.28881606
2024-06-15 18:53:00,-0.28873986
2024-06-15 18:54:00,-0.28864005
2024-06-15 18:55:00,-0.2885166
2024-06-15 18:56:00,-0.28836963
2024-06-15 18:57:00,-0.28819904
2024-06-15 18:58:00,-0.28800488
2024-06-15 18:59:00,-0.28778723
2024-06-15 19:00:00,-0.28754607
2024-06-15 19:01:00,-0.28728142
2024-06-15 19:02:00,-0.28699332
2024-06-15 19:03:00,-0.2866818
2024-06-15 19:04:00,-0.2863469
2024-06-15 19:05:00,-0.2859887
2024-06-15 19:06:00,-0.2856071
2024-06-15 19:07:00,-0.28520226
2024-06-15 19:08:00,-0.28477418
2024-06-15 19:09:00,-0.2843229
2024-06-15 19:10:00,-0.28384843
2024-06-15 19:11:00,-0.28335088
2024-06-15 19:12:00,-0.28283027
2024-06-15 19:13:00,-0.2822866
2024-06-15 19:14:00,-0.28171998
2024-06-15 19:15:00,-0.28113043
2024-06-15 19:16:00,-0.28051803
2024-06-15 19:17:00,-0.2798828
2024-06-15 19:18:00,-0.27922478
2024-06-15 19:19:00,-0.2785441
2024-06-15 19:20:00,-0.27784076
2024-06-15 19:21:00,-0.27711484
2024-06-15 19:22:00,-0.2763664
2024-06-15 19:23:00,-0.27559555
2024-06-15 19:24:00,-0.27480224
2024-06-15 19:25:00,-0.27398664
2024-06-15 19:26:00,-0.2731488
2024-06-15 19:27:00,-0.27228877
2024-06-15 19:28:00,-0.27140662
2024-06-15 19:29:00,-0.27050245
2024-06-15 19:30:00,-0.2695763
2024-06-15 19:31:00,-0.2686283
2024-06-15 19:32:00,-0.2676585
2024-06-15 19:33:00,-0.26666698
2024-06-15 19:34:00,-0.2656538
2024-06-15 19:35:00,-0.26461905
2024-06-15 19:36:00,-0.26356286
2024-06-15 19:37:00,-0.2624853
2024-06-15 19:38:00,-0.26138642
2024-06-15 19:39:00,-0.26026633
2024-06-15 19:40:00,-0.25912514
2024-06-15 19:41:00,-0.25796294
2024-06-15 19:42:00,-0.25677982
2024-06-15 19:43:00,-0.25557584
2024-06-15 19:44:00,-0.25435117
2024-06-15 19:45:00,-0.25310585
2024-06-15 19:46:00,-0.25184
2024-06-15 19:47:00,-0.25055373
2024-06-15 19:48:00,-0.24924713
2024-06-15 19:49:00,-0.24792032
2024-06-15 19:50:00,-0.24657339
2024-06-15 19:51:00,-0.24520645
2024-06-15 19:52:00,-0.24381964
2024-06-15 19:53:00,-0.24241304
2024-06-15 19:54:00,-0.24098676
